"","INCI_ID","WARD","UCRsummary","STATUTDESC","WEAPON1DESC","WEAPON2DESC","WEAPON_CATEGORY","Crime","CrimeType","CrimeCategory","DATE_REPT","ArrestID","ArrestDate","ArrestCharge","ArrestChargeDescription","Severity","Age","AgeGroup","ArresteeSex","ArresteeRace","ArresteeEthnicity"
"532","2204160065  ",2,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/04/16 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2201280165  ",1,15,"WEAPONS/OTHER","SHOTGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/01/28 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2203110191  ",1,4,"ASSAULT, AGGRAVATED/OTHER","FIREARM AUTOMATIC","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/11 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2203170017  ",6,1,"HOMICIDE/MURDER","HANDGUN","","FIREARM","Part 1","Homicide","Violent","2022/03/17 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2211198540  ",2,5,"BURGLARY/FORCIBLE ENTRY","FIREARM AUTOMATIC","","FIREARM","Part 1","Burglary","Property","2022/11/19 22:08:29+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2202190144  ",6,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/19 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2203290025  ",2,4,"ASSAULT, AGGRAVATED/PEACE OFFICER (NON-SERIOUS INJ)","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/29 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2204040187  ",5,1,"HOMICIDE/MURDER","HANDGUN","","FIREARM","Part 1","Homicide","Violent","2022/04/04 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2204080168  ",4,4,"ASSAULT, AGGRAVATED/OTHER - DOMESTIC VIOLENCE","OTHER FIREARM","PERSONAL WEAPONS (HANDS, ETC.)","FIREARM","Part 1","Agg. Assault","Violent","2022/04/08 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2202120052  ",3,1,"HOMICIDE/MURDER","HANDGUN","","FIREARM","Part 1","Homicide","Violent","2022/02/12 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2204270026  ",6,2,"SEXUAL ASSAULT/FORCIBLE RAPE","HANDGUN","","FIREARM","Part 1","Sex Assault","Violent","2022/04/27 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2202010186  ",6,1,"HOMICIDE/MURDER","HANDGUN","","FIREARM","Part 1","Homicide","Violent","2022/02/01 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2205280115  ",3,15,"WEAPONS/ILLEGAL","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/05/28 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2203230026  ",1,1,"HOMICIDE/MURDER","HANDGUN","","FIREARM","Part 1","Homicide","Violent","2022/03/23 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2204250197  ",2,4,"ASSAULT, AGGRAVATED/OTHER","FIREARM AUTOMATIC","","FIREARM","Part 1","Agg. Assault","Violent","2022/04/25 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2204060114  ",1,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/04/06 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2203310221  ",1,4,"ASSAULT, AGGRAVATED/DRIVEBY SHOOTING","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/31 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2204050007  ",3,15,"WEAPONS/OTHER","SHOTGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/04/04 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2203300144  ",2,3,"ROBBERY/COMMERCIAL HOUSE","FIREARM AUTOMATIC","","FIREARM","Part 1","Robbery","Violent","2022/03/30 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2204150189  ",3,1,"HOMICIDE/MURDER","HANDGUN","","FIREARM","Part 1","Homicide","Violent","2022/04/15 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2202260158  ",3,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/02/26 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2204150045  ",3,4,"ASSAULT, AGGRAVATED/OTHER - DOMESTIC VIOLENCE","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/04/14 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2201130190  ",6,3,"ROBBERY/COMMERCIAL HOUSE","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/01/13 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2201220176  ",5,3,"ROBBERY/MISCELLANEOUS","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/01/22 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2201310252  ",1,3,"ROBBERY/COMMERCIAL HOUSE","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/01/31 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2201200209  ",3,3,"ROBBERY/HIGHWAY","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/01/20 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2201030241  ",4,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/01/03 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2208140058",6,4,"Aggravated Assault - Domestic Violence (DV)","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/08/14 00:00:00+00","AR220005504","2022/08/14 22:00:00+00","13-3107A","DISCHARGE FIREARM IN CITY LIMITS","Felony",36,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"560","2208140058",6,4,"Aggravated Assault - Domestic Violence (DV)","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/08/14 00:00:00+00","AR220005504","2022/08/14 22:00:00+00","13-3601.02","AGGRAVATED DOMESTIC VIOLENCE","Felony",36,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"561","2208140058",6,4,"Aggravated Assault - Domestic Violence (DV)","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/08/14 00:00:00+00","AR220005504","2022/08/14 22:00:00+00","13-1204A2","AGG ASSAULT","Felony",36,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"562","2211210170",2,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/11/21 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2204090049  ",4,1,"HOMICIDE/MURDER","OTHER FIREARM","","FIREARM","Part 1","Homicide","Violent","2022/04/09 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2208040182",3,4,"Aggravated Assault - Other","FIREARM","HANDGUN","FIREARM","Part 1","Agg. Assault","Violent","2022/08/04 00:00:00+00","AR220004987","2022/08/05 01:00:00+00","13-1204A11","AGG ASLT-USES SIM DEADLY WPN","Felony",37,"37-46","Male","Hispanic or Latino","Hispanic or Latino"
"565","2201050005  ",2,4,"ASSAULT, AGGRAVATED/DRIVEBY SHOOTING","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/01/04 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2211060012",5,3,"Robbery - Commercial House","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/11/06 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2209270226",1,15,"Weapons - Carrying Concealed","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/09/27 00:00:00+00","AR220008001","2022/09/28 05:00:00+00","13-3102","MISCONDUCT INVOLVING WEAPONS","Felony",36,"26-36","Male","White","Unknown/Not Recorded"
"568","2209270226",1,15,"Weapons - Carrying Concealed","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/09/27 00:00:00+00","AR220008001","2022/09/28 05:00:00+00","13-3408","NARCOTIC DRUG VIOLATION","Felony",36,"26-36","Male","White","Unknown/Not Recorded"
"569","2209270226",1,15,"Weapons - Carrying Concealed","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/09/27 00:00:00+00","AR220008001","2022/09/28 05:00:00+00","13-3102A8","POSSESS/USE WEAPON IN DRUG OFFENSE","Felony",36,"26-36","Male","White","Unknown/Not Recorded"
"570","2209280005",1,4,"Aggravated Assault - Domestic Violence (DV)","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/28 00:00:00+00","AR220008081","2022/09/28 07:00:00+00","13-1204A","AGGRAVATED ASSAULT","Felony",37,"37-46","Male","Unknown/Not Recorded","Unknown/Not Recorded"
"571","2206110037",3,1,"Criminal Homicide - Murder","HANDGUN","","FIREARM","Part 1","Homicide","Violent","2022/06/11 00:00:00+00","AR220002229","2022/06/11 14:00:00+00","13-2507","FAILURE TO APPEAR 1ST DEG","Felony",28,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"572","2210080039",1,4,"Aggravated Assault - Drive-By","FIREARM","HANDGUN","FIREARM","Part 1","Agg. Assault","Violent","2022/10/08 00:00:00+00","AR220008705","2022/10/10 08:00:00+00","13-3102A4","POSS WPN BY PROHIB PERSON","Felony",19,"19-25","Male","Hispanic or Latino","Hispanic or Latino"
"573","2210260175",2,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/10/26 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2210020095",4,3,"Robbery - Convenience Stores","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/10/02 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2209170165",4,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/17 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2210050194",1,24,"Disorderly Conduct - Discharging Firearms or Fireworks","FIREARM","HANDGUN","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/10/05 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2210070047",5,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/10/07 00:00:00+00","AR220010217","2022/11/04 22:00:00+00","13-1202A1","THREATEN/INTIMIDATE W-INJURY-DAMAGE PROP","Misdemeanor",32,"26-36","Female","White","Not Hispanic or Latino"
"578","2208070181",4,4,"Aggravated Assault - Domestic Violence (DV)","HANDGUN","PERSONAL_WEAPONS","FIREARM","Part 1","Agg. Assault","Violent","2022/08/07 00:00:00+00","AR230014155","2022/08/08 05:00:00+00","13-1204A2","AGG ASSAULT","Felony",44,"37-46","Female","Black or African American","Unknown/Not Recorded"
"579","2210190200",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/19 00:00:00+00","AR220009283","2022/10/20 01:00:00+00","13-2904A6","DISORD CONDUCT-WEAPON/INSTR","Felony",38,"37-46","Male","Hispanic or Latino","Hispanic or Latino"
"580","2210190200",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/19 00:00:00+00","AR220009284","2022/10/20 06:00:00+00","13-3407","DANGEROUS DRUG-POSSESS/USE/SELL/TRANSPORT","Felony",44,"37-46","Female","White","Unknown/Not Recorded"
"581","2210190200",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/19 00:00:00+00","AR220009283","2022/10/20 01:00:00+00","13-3408A2","NARCOTIC DRUG (COCAINE/HEROIN)-POSSESS FOR SALE","Felony",38,"37-46","Male","Hispanic or Latino","Hispanic or Latino"
"582","2210190200",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/19 00:00:00+00","AR220009284","2022/10/20 06:00:00+00","13-3407A2","DANGEROUS DRUG-POSS FOR SALE","Felony",44,"37-46","Female","White","Unknown/Not Recorded"
"583","2210190200",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/19 00:00:00+00","AR220009284","2022/10/20 06:00:00+00","13-3408A2","NARCOTIC DRUG (COCAINE/HEROIN)-POSSESS FOR SALE","Felony",44,"37-46","Female","White","Unknown/Not Recorded"
"584","2210190200",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/19 00:00:00+00","AR220009283","2022/10/20 01:00:00+00","13-3407A2","DANGEROUS DRUG-POSS FOR SALE","Felony",38,"37-46","Male","Hispanic or Latino","Hispanic or Latino"
"585","2210190200",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/19 00:00:00+00","AR220009283","2022/10/20 01:00:00+00","13-3102A8","POSSESS/USE WEAPON IN DRUG OFFENSE","Felony",38,"37-46","Male","Hispanic or Latino","Hispanic or Latino"
"586","2210190200",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/19 00:00:00+00","AR220009283","2022/10/20 01:00:00+00","13-3407","DANGEROUS DRUG-POSSESS/USE/SELL/TRANSPORT","Felony",38,"37-46","Male","Hispanic or Latino","Hispanic or Latino"
"587","2210190200",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/19 00:00:00+00","AR220009283","2022/10/20 01:00:00+00","13-3408","NARCOTIC DRUG VIOLATION","Felony",38,"37-46","Male","Hispanic or Latino","Hispanic or Latino"
"588","2210190200",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/19 00:00:00+00","AR220009284","2022/10/20 06:00:00+00","13-3415","DRUG PARAPHERNALIA-POSSESS/SELL/MANUFACTURE","Felony/Misdemeanor",44,"37-46","Female","White","Unknown/Not Recorded"
"589","2210190200",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/19 00:00:00+00","AR220009284","2022/10/20 06:00:00+00","13-3408","NARCOTIC DRUG VIOLATION","Felony",44,"37-46","Female","White","Unknown/Not Recorded"
"590","2210190200",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/19 00:00:00+00","AR220009283","2022/10/20 01:00:00+00","13-3102","MISCONDUCT INVOLVING WEAPONS","Felony",38,"37-46","Male","Hispanic or Latino","Hispanic or Latino"
"591","2210190200",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/19 00:00:00+00","AR220009283","2022/10/20 01:00:00+00","13-3415","DRUG PARAPHERNALIA-POSSESS/SELL/MANUFACTURE","Felony/Misdemeanor",38,"37-46","Male","Hispanic or Latino","Hispanic or Latino"
"592","2208210148",4,4,"Aggravated Assault - Other","RIFLE","","FIREARM","Part 1","Agg. Assault","Violent","2022/08/21 00:00:00+00","AR220005880","2022/08/22 04:00:00+00","13-2904A6","DISORD CONDUCT-WEAPON/INSTR","Felony",53,"47-56","Unknown/ Not Recorded","Unknown/Not Recorded","Unknown/Not Recorded"
"593","2210120186",2,9,"Other Assaults - No Injury","HANDGUN","PERSONAL_WEAPONS","FIREARM","Part 2","Assault","Violent","2022/10/12 00:00:00+00","AR220008897","2022/10/13 05:00:00+00","13-3102","MISCONDUCT INVOLVING WEAPONS","Misdemeanor",28,"26-36","Female","White","Not Hispanic or Latino"
"594","2210120186",2,9,"Other Assaults - No Injury","HANDGUN","PERSONAL_WEAPONS","FIREARM","Part 2","Assault","Violent","2022/10/12 00:00:00+00","AR220008898","2022/10/13 03:00:00+00","13-2904","DISORDERLY CONDUCT","Felony",28,"26-36","Male","Black or African American","Not Hispanic or Latino"
"595","2206110173",5,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/06/11 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2210090030",3,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/10/09 00:00:00+00","AR220008686","2022/10/09 21:00:00+00","13-3102A4","POSS WPN BY PROHIB PERSON","Felony",27,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"597","2210140109",3,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/10/14 00:00:00+00","AR220009529","2022/10/23 23:00:00+00","13-3102A4","POSS WPN BY PROHIB PERSON","Felony",43,"37-46","Male","White","Not Hispanic or Latino"
"598","2210140144",6,4,"Aggravated Assault - Other","FIREARM","RIFLE","FIREARM","Part 1","Agg. Assault","Violent","2022/10/14 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2210110026",6,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/10/11 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2210010156",6,15,"Weapons - Illegal","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/01 00:00:00+00","AR220008253","2022/10/02 07:00:00+00","13-3107A","DISCHARGE FIREARM IN CITY LIMITS","Felony",31,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"601","2210010156",6,15,"Weapons - Illegal","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/01 00:00:00+00","AR220008253","2022/10/02 07:00:00+00","13-3415A","DRUG PARAPHERNALIA VIOLATION","Felony/Misdemeanor",31,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"602","2210010156",6,15,"Weapons - Illegal","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/01 00:00:00+00","AR220008253","2022/10/02 07:00:00+00","13-3102A4","POSS WPN BY PROHIB PERSON","Felony",31,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"603","2210010156",6,15,"Weapons - Illegal","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/01 00:00:00+00","AR220008253","2022/10/02 07:00:00+00","13-3407A1","DANGEROUS DRUG-POSS/USE","Felony",31,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"604","2210010156",6,15,"Weapons - Illegal","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/01 00:00:00+00","AR220008253","2022/10/02 07:00:00+00","13-2904A6","DISORD CONDUCT-WEAPON/INSTR","Felony",31,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"605","2210010156",6,15,"Weapons - Illegal","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/01 00:00:00+00","AR220008253","2022/10/02 07:00:00+00","13-3408A1","NARCOTIC DRUG (COCAINE/HEROIN)-POSSESS/USE","Felony",31,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"606","2210080132",2,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/10/08 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2210140064",2,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/10/14 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2210290044",6,3,"Robbery - Commercial House","FIREARM","HANDGUN","FIREARM","Part 1","Robbery","Violent","2022/10/29 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2210210219",4,4,"Aggravated Assault - Other","BLUNT_OBJECT","HANDGUN","FIREARM","Part 1","Agg. Assault","Violent","2022/10/21 00:00:00+00","AR220009410","2022/10/22 06:00:00+00","13-2506A1","FAILURE TO APPEAR 2ND DEG","Misdemeanor",23,"19-25","Male","White","Not Hispanic or Latino"
"610","2210210219",4,4,"Aggravated Assault - Other","BLUNT_OBJECT","HANDGUN","FIREARM","Part 1","Agg. Assault","Violent","2022/10/21 00:00:00+00","AR220009410","2022/10/22 06:00:00+00","13-2507A","FAILURE TO APPEAR 1ST DEG","Felony",23,"19-25","Male","White","Not Hispanic or Latino"
"611","2210150098",4,4,"Aggravated Assault - Other","FIREARM","HANDGUN","FIREARM","Part 1","Agg. Assault","Violent","2022/10/15 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2206120141",4,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/06/12 00:00:00+00","AR220011043","2022/11/17 20:00:00+00","13-1602","CRIMINAL DAMAGE","Felony",28,"26-36","Male","Black or African American","Unknown/Not Recorded"
"613","2206120141",4,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/06/12 00:00:00+00","AR220011043","2022/11/17 20:00:00+00","13-1204A2","AGG ASSAULT","Felony",28,"26-36","Male","Black or African American","Unknown/Not Recorded"
"614","2211020154",5,4,"Aggravated Assault - Drive-By","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/11/02 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2211040022",5,40,"Death - Unknown Cause","HANDGUN","","FIREARM","Other","Death","Quality of Life","2022/11/04 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2211230187",3,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/11/23 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2211050020",6,3,"Robbery - Highway","FIREARM","HANDGUN","FIREARM","Part 1","Robbery","Violent","2022/11/05 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2210310029",1,15,"Weapons - Other","FIREARM","HANDGUN","FIREARM","Part 2","Weapons Violation","Violation","2022/10/31 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2211030009",6,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/11/03 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2211120075",4,9,"Other Assaults - No Injury (DV)","HANDGUN","","FIREARM","Part 2","Assault","Violent","2022/11/12 00:00:00+00","AR220010600","2022/11/12 20:00:00+00","13-3107A","DISCHARGE FIREARM IN CITY LIMITS","Felony",91,"65+","Male","White","Not Hispanic or Latino"
"621","2211120075",4,9,"Other Assaults - No Injury (DV)","HANDGUN","","FIREARM","Part 2","Assault","Violent","2022/11/12 00:00:00+00","AR220010600","2022/11/12 20:00:00+00","13-2904A6","DISORD CONDUCT-WEAPON/INSTR","Felony",91,"65+","Male","White","Not Hispanic or Latino"
"622","2209210241",5,3,"Robbery - Convenience Stores","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/09/21 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2211190008",2,24,"Disorderly Conduct - Discharging Firearms or Fireworks","HANDGUN","","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/11/19 00:00:00+00","AR220011756","2022/12/03 16:00:00+00","13-2904A6","DISORD CONDUCT-WEAPON/INSTR","Felony",42,"37-46","Male","White","Unknown/Not Recorded"
"624","2211190008",2,24,"Disorderly Conduct - Discharging Firearms or Fireworks","HANDGUN","","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/11/19 00:00:00+00","AR220011756","2022/12/03 16:00:00+00","13-3102A4","POSS WPN BY PROHIB PERSON","Felony",42,"37-46","Male","White","Unknown/Not Recorded"
"625","2211060001",2,4,"Aggravated Assault - Other","HANDGUN","MOTOR_VEHICLE_VESSEL","FIREARM","Part 1","Agg. Assault","Violent","2022/11/05 00:00:00+00","AR220010305","2022/11/06 17:00:00+00","13-1204A2","AGG ASSAULT","Felony",22,"19-25","Male","Asian","Not Hispanic or Latino"
"626","2211190130",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/11/19 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2211040090",1,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/11/04 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2211080001",4,4,"Aggravated Assault - Domestic Violence (DV)","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/11/08 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2211020019",3,4,"Aggravated Assault - Other","HANDGUN","OTHER","FIREARM","Part 1","Agg. Assault","Violent","2022/11/02 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2211030235",3,15,"Weapons - Other","FIREARM","HANDGUN","FIREARM","Part 2","Weapons Violation","Violation","2022/11/03 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2211190018",1,24,"Disorderly Conduct - Discharging Firearms or Fireworks","HANDGUN","","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/11/19 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2210290023",3,3,"Robbery - Bank","FIREARM","HANDGUN","FIREARM","Part 1","Robbery","Violent","2022/10/29 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2211300021",4,4,"Aggravated Assault - Drive-By","FIREARM","HANDGUN","FIREARM","Part 1","Agg. Assault","Violent","2022/11/30 00:00:00+00","AR220011523","2022/11/30 12:00:00+00","13-3102A","MISCONDUCT WEAPONS/MISCONDUCT","Misdemeanor",16,"15-18","Male","Black or African American","Unknown/Not Recorded"
"634","2211300021",4,4,"Aggravated Assault - Drive-By","FIREARM","HANDGUN","FIREARM","Part 1","Agg. Assault","Violent","2022/11/30 00:00:00+00","AR220011523","2022/11/30 12:00:00+00","13-3107A","DISCHARGE FIREARM IN CITY LIMITS","Felony",16,"15-18","Male","Black or African American","Unknown/Not Recorded"
"635","2211030244",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/11/03 00:00:00+00","AR220010187","2022/11/04 09:00:00+00","13-3407A1","DANGEROUS DRUG-POSS/USE","Felony",34,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"636","2211030244",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/11/03 00:00:00+00","AR220010187","2022/11/04 09:00:00+00","13-3102A4","POSS WPN BY PROHIB PERSON","Felony",34,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"637","2211170184",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/11/17 00:00:00+00","AR220010854","2022/11/18 02:00:00+00","13-3102A4","POSS WPN BY PROHIB PERSON","Felony",20,"19-25","Male","Black or African American","Unknown/Not Recorded"
