"","MasterID","INCI_ID","ArrestID","WEAPON_CATEGORY","CrimeType","CrimeCategory","WARD","ArrestDate","ArrestCharge","shot"
"1058","M000856",2202190144,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1059","M000857",2203290025,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,FALSE
"1060","M000858",2203290025,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,FALSE
"1061","M000859",2204040187,NA,"FIREARM","Homicide","Violent",5,NA,NA,FALSE
"1062","M000860",2204080168,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,FALSE
"1063","M000861",2202120052,NA,"FIREARM","Homicide","Violent",3,NA,NA,FALSE
"1064","M000862",2202120052,NA,"FIREARM","Homicide","Violent",3,NA,NA,FALSE
"1065","M000863",2202120052,NA,"FIREARM","Homicide","Violent",3,NA,NA,FALSE
"1066","M000864",2204270026,NA,"FIREARM","Sex Assault","Violent",6,NA,NA,FALSE
"1067","M000865",2202010186,NA,"FIREARM","Homicide","Violent",6,NA,NA,FALSE
"1068","M000866",2202010186,NA,"FIREARM","Homicide","Violent",6,NA,NA,FALSE
"1069","M000301",2205280115,NA,"FIREARM","Weapons Violation","Violation",3,NA,NA,FALSE
"1070","M000867",2205280115,NA,"FIREARM","Weapons Violation","Violation",3,NA,NA,FALSE
"1071","M000793",2203230026,NA,"FIREARM","Homicide","Violent",1,NA,NA,FALSE
"1072","M000868",2203230026,NA,"FIREARM","Homicide","Violent",1,NA,NA,FALSE
"1073","M000869",2203230026,NA,"FIREARM","Homicide","Violent",1,NA,NA,FALSE
"1074","M000870",2204250197,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,FALSE
"1075","M000871",2204250197,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,FALSE
"1076","M000872",2204060114,NA,"FIREARM","Weapons Violation","Violation",1,NA,NA,FALSE
"1077","M000332",2203310221,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1078","M000873",2203310221,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1079","M000495",2204050007,NA,"FIREARM","Weapons Violation","Violation",3,NA,NA,FALSE
"1080","M000874",2204050007,NA,"FIREARM","Weapons Violation","Violation",3,NA,NA,FALSE
"1081","M000875",2203300144,NA,"FIREARM","Robbery","Violent",2,NA,NA,FALSE
"1082","M000876",2203300144,NA,"FIREARM","Robbery","Violent",2,NA,NA,FALSE
"1083","M000877",2204150189,NA,"FIREARM","Homicide","Violent",3,NA,NA,FALSE
"1084","M000723",2202260158,NA,"FIREARM","Weapons Violation","Violation",3,NA,NA,FALSE
"1085","M000878",2202260158,NA,"FIREARM","Weapons Violation","Violation",3,NA,NA,FALSE
"1086","M000879",2202260158,NA,"FIREARM","Weapons Violation","Violation",3,NA,NA,FALSE
"1087","M000880",2204150045,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1088","M000881",2204150045,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1089","M000882",2204150045,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1090","M000382",2201130190,NA,"FIREARM","Robbery","Violent",6,NA,NA,FALSE
"1091","M000883",2201130190,NA,"FIREARM","Robbery","Violent",6,NA,NA,FALSE
"1092","M000884",2201130190,NA,"FIREARM","Robbery","Violent",6,NA,NA,FALSE
"1093","M000773",2201220176,NA,"FIREARM","Robbery","Violent",5,NA,NA,FALSE
"1094","M000885",2201220176,NA,"FIREARM","Robbery","Violent",5,NA,NA,FALSE
"1095","M000886",2201220176,NA,"FIREARM","Robbery","Violent",5,NA,NA,FALSE
"1096","M000887",2201310252,NA,"FIREARM","Robbery","Violent",1,NA,NA,FALSE
"1097","M000888",2201200209,NA,"FIREARM","Robbery","Violent",3,NA,NA,FALSE
"1098","M000889",2201030241,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,FALSE
"1099","M000890",2208140058,"AR220005504","FIREARM","Agg. Assault","Violent",6,"2022/08/14 22:00:00+00","13-3107A",FALSE
"1100","M000891",2208140058,"AR220005504","FIREARM","Agg. Assault","Violent",6,"2022/08/14 22:00:00+00","13-3107A",FALSE
"1101","M000892",2208140058,"AR220005504","FIREARM","Agg. Assault","Violent",6,"2022/08/14 22:00:00+00","13-3107A",FALSE
"1102","M000890",2208140058,"AR220005504","FIREARM","Agg. Assault","Violent",6,"2022/08/14 22:00:00+00","13-3601.02",FALSE
"1103","M000891",2208140058,"AR220005504","FIREARM","Agg. Assault","Violent",6,"2022/08/14 22:00:00+00","13-3601.02",FALSE
"1104","M000892",2208140058,"AR220005504","FIREARM","Agg. Assault","Violent",6,"2022/08/14 22:00:00+00","13-3601.02",FALSE
"1105","M000890",2208140058,"AR220005504","FIREARM","Agg. Assault","Violent",6,"2022/08/14 22:00:00+00","13-1204A2",FALSE
"1106","M000891",2208140058,"AR220005504","FIREARM","Agg. Assault","Violent",6,"2022/08/14 22:00:00+00","13-1204A2",FALSE
"1107","M000892",2208140058,"AR220005504","FIREARM","Agg. Assault","Violent",6,"2022/08/14 22:00:00+00","13-1204A2",FALSE
"1108","M000893",2211210170,NA,"FIREARM","Weapons Violation","Violation",2,NA,NA,FALSE
"1109","M000894",2204090049,NA,"FIREARM","Homicide","Violent",4,NA,NA,FALSE
"1110","M000895",2208040182,"AR220004987","FIREARM","Agg. Assault","Violent",3,"2022/08/05 01:00:00+00","13-1204A11",FALSE
"1111","M000896",2201050005,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,FALSE
"1112","M000446",2211060012,NA,"FIREARM","Robbery","Violent",5,NA,NA,FALSE
"1113","M000897",2211060012,NA,"FIREARM","Robbery","Violent",5,NA,NA,FALSE
"1114","M000826",2209270226,"AR220008001","FIREARM","Weapons Violation","Violation",1,"2022/09/28 05:00:00+00","13-3102",TRUE
"1115","M000898",2209270226,"AR220008001","FIREARM","Weapons Violation","Violation",1,"2022/09/28 05:00:00+00","13-3102",FALSE
"1116","M000899",2209270226,"AR220008001","FIREARM","Weapons Violation","Violation",1,"2022/09/28 05:00:00+00","13-3102",FALSE
"1117","M000826",2209270226,"AR220008001","FIREARM","Weapons Violation","Violation",1,"2022/09/28 05:00:00+00","13-3408",TRUE
"1118","M000898",2209270226,"AR220008001","FIREARM","Weapons Violation","Violation",1,"2022/09/28 05:00:00+00","13-3408",FALSE
"1119","M000899",2209270226,"AR220008001","FIREARM","Weapons Violation","Violation",1,"2022/09/28 05:00:00+00","13-3408",FALSE
"1120","M000826",2209270226,"AR220008001","FIREARM","Weapons Violation","Violation",1,"2022/09/28 05:00:00+00","13-3102A8",TRUE
"1121","M000898",2209270226,"AR220008001","FIREARM","Weapons Violation","Violation",1,"2022/09/28 05:00:00+00","13-3102A8",FALSE
"1122","M000899",2209270226,"AR220008001","FIREARM","Weapons Violation","Violation",1,"2022/09/28 05:00:00+00","13-3102A8",FALSE
"1123","M000900",2209280005,"AR220008081","FIREARM","Agg. Assault","Violent",1,"2022/09/28 07:00:00+00","13-1204A",FALSE
"1124","M000901",2209280005,"AR220008081","FIREARM","Agg. Assault","Violent",1,"2022/09/28 07:00:00+00","13-1204A",FALSE
"1125","M000902",2209280005,"AR220008081","FIREARM","Agg. Assault","Violent",1,"2022/09/28 07:00:00+00","13-1204A",FALSE
"1126","M000903",2206110037,"AR220002229","FIREARM","Homicide","Violent",3,"2022/06/11 14:00:00+00","13-2507",FALSE
"1127","M000904",2206110037,"AR220002229","FIREARM","Homicide","Violent",3,"2022/06/11 14:00:00+00","13-2507",FALSE
"1128","M000905",2210080039,"AR220008705","FIREARM","Agg. Assault","Violent",1,"2022/10/10 08:00:00+00","13-3102A4",FALSE
"1129","M000906",2210260175,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,FALSE
"1130","M000907",2210260175,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,FALSE
"1131","M000908",2210260175,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,FALSE
"1132","M000909",2210020095,NA,"FIREARM","Robbery","Violent",4,NA,NA,FALSE
"1133","M000260",2209170165,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,FALSE
"1134","M000910",2209170165,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,FALSE
"1135","M000911",2210050194,NA,"FIREARM","Disorderly Conduct","Quality of Life",1,NA,NA,FALSE
"1136","M000912",2210050194,NA,"FIREARM","Disorderly Conduct","Quality of Life",1,NA,NA,FALSE
"1137","M000913",2210050194,NA,"FIREARM","Disorderly Conduct","Quality of Life",1,NA,NA,FALSE
"1138","M000914",2210070047,"AR220010217","FIREARM","Agg. Assault","Violent",5,"2022/11/04 22:00:00+00","13-1202A1",FALSE
"1139","M000915",2210070047,"AR220010217","FIREARM","Agg. Assault","Violent",5,"2022/11/04 22:00:00+00","13-1202A1",FALSE
"1140","M000916",2210070047,"AR220010217","FIREARM","Agg. Assault","Violent",5,"2022/11/04 22:00:00+00","13-1202A1",FALSE
"1141","M000917",2208070181,"AR230014155","FIREARM","Agg. Assault","Violent",4,"2022/08/08 05:00:00+00","13-1204A2",FALSE
"1142","M000918",2210190200,"AR220009283","FIREARM","Weapons Violation","Violation",3,"2022/10/20 01:00:00+00","13-2904A6",FALSE
"1143","M000918",2210190200,"AR220009284","FIREARM","Weapons Violation","Violation",3,"2022/10/20 06:00:00+00","13-3407",FALSE
"1144","M000918",2210190200,"AR220009283","FIREARM","Weapons Violation","Violation",3,"2022/10/20 01:00:00+00","13-3408A2",FALSE
"1145","M000918",2210190200,"AR220009284","FIREARM","Weapons Violation","Violation",3,"2022/10/20 06:00:00+00","13-3407A2",FALSE
"1146","M000918",2210190200,"AR220009284","FIREARM","Weapons Violation","Violation",3,"2022/10/20 06:00:00+00","13-3408A2",FALSE
"1147","M000918",2210190200,"AR220009283","FIREARM","Weapons Violation","Violation",3,"2022/10/20 01:00:00+00","13-3407A2",FALSE
"1148","M000918",2210190200,"AR220009283","FIREARM","Weapons Violation","Violation",3,"2022/10/20 01:00:00+00","13-3102A8",FALSE
"1149","M000918",2210190200,"AR220009283","FIREARM","Weapons Violation","Violation",3,"2022/10/20 01:00:00+00","13-3407",FALSE
"1150","M000918",2210190200,"AR220009283","FIREARM","Weapons Violation","Violation",3,"2022/10/20 01:00:00+00","13-3408",FALSE
"1151","M000918",2210190200,"AR220009284","FIREARM","Weapons Violation","Violation",3,"2022/10/20 06:00:00+00","13-3415",FALSE
"1152","M000918",2210190200,"AR220009284","FIREARM","Weapons Violation","Violation",3,"2022/10/20 06:00:00+00","13-3408",FALSE
"1153","M000918",2210190200,"AR220009283","FIREARM","Weapons Violation","Violation",3,"2022/10/20 01:00:00+00","13-3102",FALSE
"1154","M000918",2210190200,"AR220009283","FIREARM","Weapons Violation","Violation",3,"2022/10/20 01:00:00+00","13-3415",FALSE
"1155","M000919",2208210148,"AR220005880","FIREARM","Agg. Assault","Violent",4,"2022/08/22 04:00:00+00","13-2904A6",FALSE
"1156","M000920",2210120186,"AR220008897","FIREARM","Assault","Violent",2,"2022/10/13 05:00:00+00","13-3102",FALSE
"1157","M000921",2210120186,"AR220008897","FIREARM","Assault","Violent",2,"2022/10/13 05:00:00+00","13-3102",FALSE
"1158","M000920",2210120186,"AR220008898","FIREARM","Assault","Violent",2,"2022/10/13 03:00:00+00","13-2904",FALSE
"1159","M000921",2210120186,"AR220008898","FIREARM","Assault","Violent",2,"2022/10/13 03:00:00+00","13-2904",FALSE
"1160","M000922",2206110173,NA,"FIREARM","Agg. Assault","Violent",5,NA,NA,FALSE
"1161","M000923",2210090030,"AR220008686","FIREARM","Agg. Assault","Violent",3,"2022/10/09 21:00:00+00","13-3102A4",FALSE
"1162","M000924",2210090030,"AR220008686","FIREARM","Agg. Assault","Violent",3,"2022/10/09 21:00:00+00","13-3102A4",FALSE
"1163","M000925",2210090030,"AR220008686","FIREARM","Agg. Assault","Violent",3,"2022/10/09 21:00:00+00","13-3102A4",FALSE
"1164","M000926",2210140109,"AR220009529","FIREARM","Agg. Assault","Violent",3,"2022/10/23 23:00:00+00","13-3102A4",FALSE
"1165","M000927",2210140144,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1166","M000928",2210110026,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1167","M000929",2210110026,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1168","M000029",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-3107A",FALSE
"1169","M000626",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-3107A",FALSE
"1170","M000930",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-3107A",FALSE
"1171","M000029",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-3415A",FALSE
"1172","M000626",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-3415A",FALSE
"1173","M000930",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-3415A",FALSE
"1174","M000029",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-3102A4",FALSE
"1175","M000626",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-3102A4",FALSE
"1176","M000930",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-3102A4",FALSE
"1177","M000029",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-3407A1",FALSE
"1178","M000626",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-3407A1",FALSE
"1179","M000930",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-3407A1",FALSE
"1180","M000029",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-2904A6",FALSE
"1181","M000626",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-2904A6",FALSE
"1182","M000930",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-2904A6",FALSE
"1183","M000029",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-3408A1",FALSE
"1184","M000626",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-3408A1",FALSE
"1185","M000930",2210010156,"AR220008253","FIREARM","Weapons Violation","Violation",6,"2022/10/02 07:00:00+00","13-3408A1",FALSE
"1186","M000931",2210080132,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,FALSE
"1187","M000932",2210140064,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,FALSE
"1188","M000933",2210140064,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,TRUE
"1189","M000934",2210290044,NA,"FIREARM","Robbery","Violent",6,NA,NA,FALSE
"1190","M000935",2210290044,NA,"FIREARM","Robbery","Violent",6,NA,NA,TRUE
"1191","M000936",2210210219,"AR220009410","FIREARM","Agg. Assault","Violent",4,"2022/10/22 06:00:00+00","13-2506A1",FALSE
"1192","M000937",2210210219,"AR220009410","FIREARM","Agg. Assault","Violent",4,"2022/10/22 06:00:00+00","13-2506A1",FALSE
"1193","M000936",2210210219,"AR220009410","FIREARM","Agg. Assault","Violent",4,"2022/10/22 06:00:00+00","13-2507A",FALSE
"1194","M000937",2210210219,"AR220009410","FIREARM","Agg. Assault","Violent",4,"2022/10/22 06:00:00+00","13-2507A",FALSE
"1195","M000938",2210150098,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,TRUE
"1196","M000939",2210150098,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,FALSE
"1197","M000867",2206120141,"AR220011043","FIREARM","Agg. Assault","Violent",4,"2022/11/17 20:00:00+00","13-1602",FALSE
"1198","M000867",2206120141,"AR220011043","FIREARM","Agg. Assault","Violent",4,"2022/11/17 20:00:00+00","13-1204A2",FALSE
"1199","M000725",2211020154,NA,"FIREARM","Agg. Assault","Violent",5,NA,NA,FALSE
"1200","M000940",2211020154,NA,"FIREARM","Agg. Assault","Violent",5,NA,NA,FALSE
"1201","M000274",2211040022,NA,"FIREARM","Death","Quality of Life",5,NA,NA,FALSE
"1202","M000941",2211040022,NA,"FIREARM","Death","Quality of Life",5,NA,NA,FALSE
"1203","M000942",2211040022,NA,"FIREARM","Death","Quality of Life",5,NA,NA,FALSE
"1204","M000522",2211230187,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1205","M000943",2211230187,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1206","M000944",2211230187,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1207","M000945",2211050020,NA,"FIREARM","Robbery","Violent",6,NA,NA,FALSE
"1208","M000946",2211050020,NA,"FIREARM","Robbery","Violent",6,NA,NA,FALSE
"1209","M000947",2210310029,NA,"FIREARM","Weapons Violation","Violation",1,NA,NA,FALSE
"1210","M000948",2210310029,NA,"FIREARM","Weapons Violation","Violation",1,NA,NA,FALSE
"1211","M000708",2211030009,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1212","M000949",2211030009,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1213","M000950",2211030009,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1214","M000951",2211120075,"AR220010600","FIREARM","Assault","Violent",4,"2022/11/12 20:00:00+00","13-3107A",FALSE
"1215","M000952",2211120075,"AR220010600","FIREARM","Assault","Violent",4,"2022/11/12 20:00:00+00","13-3107A",FALSE
"1216","M000951",2211120075,"AR220010600","FIREARM","Assault","Violent",4,"2022/11/12 20:00:00+00","13-2904A6",FALSE
"1217","M000952",2211120075,"AR220010600","FIREARM","Assault","Violent",4,"2022/11/12 20:00:00+00","13-2904A6",FALSE
"1218","M000953",2209210241,NA,"FIREARM","Robbery","Violent",5,NA,NA,TRUE
"1219","M000954",2209210241,NA,"FIREARM","Robbery","Violent",5,NA,NA,TRUE
"1220","M000955",2211190008,"AR220011756","FIREARM","Disorderly Conduct","Quality of Life",2,"2022/12/03 16:00:00+00","13-2904A6",FALSE
"1221","M000956",2211190008,"AR220011756","FIREARM","Disorderly Conduct","Quality of Life",2,"2022/12/03 16:00:00+00","13-2904A6",FALSE
"1222","M000955",2211190008,"AR220011756","FIREARM","Disorderly Conduct","Quality of Life",2,"2022/12/03 16:00:00+00","13-3102A4",FALSE
"1223","M000956",2211190008,"AR220011756","FIREARM","Disorderly Conduct","Quality of Life",2,"2022/12/03 16:00:00+00","13-3102A4",FALSE
"1224","M000546",2211060001,"AR220010305","FIREARM","Agg. Assault","Violent",2,"2022/11/06 17:00:00+00","13-1204A2",FALSE
"1225","M000957",2211060001,"AR220010305","FIREARM","Agg. Assault","Violent",2,"2022/11/06 17:00:00+00","13-1204A2",FALSE
"1226","M000958",2211060001,"AR220010305","FIREARM","Agg. Assault","Violent",2,"2022/11/06 17:00:00+00","13-1204A2",FALSE
"1227","M000401",2211190130,NA,"FIREARM","Weapons Violation","Violation",3,NA,NA,FALSE
"1228","M000959",2211190130,NA,"FIREARM","Weapons Violation","Violation",3,NA,NA,FALSE
"1229","M000960",2211040090,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1230","M000961",2211040090,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,TRUE
"1231","M000962",2211080001,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,FALSE
"1232","M000963",2211080001,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,TRUE
"1233","M000964",2211080001,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,FALSE
"1234","M000648",2211020019,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1235","M000965",2211020019,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1236","M000966",2211030235,NA,"FIREARM","Weapons Violation","Violation",3,NA,NA,FALSE
"1237","M000967",2211030235,NA,"FIREARM","Weapons Violation","Violation",3,NA,NA,FALSE
"1238","M000968",2211030235,NA,"FIREARM","Weapons Violation","Violation",3,NA,NA,FALSE
"1239","M000530",2211190018,NA,"FIREARM","Disorderly Conduct","Quality of Life",1,NA,NA,FALSE
"1240","M000969",2211190018,NA,"FIREARM","Disorderly Conduct","Quality of Life",1,NA,NA,FALSE
"1241","M000970",2211190018,NA,"FIREARM","Disorderly Conduct","Quality of Life",1,NA,NA,FALSE
"1242","M000632",2210290023,NA,"FIREARM","Robbery","Violent",3,NA,NA,TRUE
"1243","M000517",2210290023,NA,"FIREARM","Robbery","Violent",3,NA,NA,FALSE
"1244","M000934",2210290023,NA,"FIREARM","Robbery","Violent",3,NA,NA,FALSE
"1245","M000971",2211300021,"AR220011523","FIREARM","Agg. Assault","Violent",4,"2022/11/30 12:00:00+00","13-3102A",FALSE
"1246","M000972",2211300021,"AR220011523","FIREARM","Agg. Assault","Violent",4,"2022/11/30 12:00:00+00","13-3102A",FALSE
"1247","M000973",2211300021,"AR220011523","FIREARM","Agg. Assault","Violent",4,"2022/11/30 12:00:00+00","13-3102A",FALSE
"1248","M000971",2211300021,"AR220011523","FIREARM","Agg. Assault","Violent",4,"2022/11/30 12:00:00+00","13-3107A",FALSE
"1249","M000972",2211300021,"AR220011523","FIREARM","Agg. Assault","Violent",4,"2022/11/30 12:00:00+00","13-3107A",FALSE
"1250","M000973",2211300021,"AR220011523","FIREARM","Agg. Assault","Violent",4,"2022/11/30 12:00:00+00","13-3107A",FALSE
"1251","M000974",2211030244,"AR220010187","FIREARM","Weapons Violation","Violation",3,"2022/11/04 09:00:00+00","13-3407A1",FALSE
"1252","M000975",2211030244,"AR220010187","FIREARM","Weapons Violation","Violation",3,"2022/11/04 09:00:00+00","13-3407A1",FALSE
"1253","M000976",2211030244,"AR220010187","FIREARM","Weapons Violation","Violation",3,"2022/11/04 09:00:00+00","13-3407A1",FALSE
"1254","M000974",2211030244,"AR220010187","FIREARM","Weapons Violation","Violation",3,"2022/11/04 09:00:00+00","13-3102A4",FALSE
"1255","M000975",2211030244,"AR220010187","FIREARM","Weapons Violation","Violation",3,"2022/11/04 09:00:00+00","13-3102A4",FALSE
"1256","M000976",2211030244,"AR220010187","FIREARM","Weapons Violation","Violation",3,"2022/11/04 09:00:00+00","13-3102A4",FALSE
"1257","M000977",2211170184,"AR220010854","FIREARM","Weapons Violation","Violation",3,"2022/11/18 02:00:00+00","13-3102A4",FALSE
"1258","M000978",2211170184,"AR220010854","FIREARM","Weapons Violation","Violation",3,"2022/11/18 02:00:00+00","13-3102A4",FALSE
"1259","M000979",2211170184,"AR220010854","FIREARM","Weapons Violation","Violation",3,"2022/11/18 02:00:00+00","13-3102A4",FALSE
"1260","M000977",2211170184,"AR220010854","FIREARM","Weapons Violation","Violation",3,"2022/11/18 02:00:00+00","13-3415",FALSE
"1261","M000978",2211170184,"AR220010854","FIREARM","Weapons Violation","Violation",3,"2022/11/18 02:00:00+00","13-3415",FALSE
"1262","M000979",2211170184,"AR220010854","FIREARM","Weapons Violation","Violation",3,"2022/11/18 02:00:00+00","13-3415",FALSE
